state,lga,population,centroid_latitude,centroid_longitude,nearest_hospital_registry_id,nearest_hospital_name,nearest_care_km,estimated_travel_time_minutes,average_road_speed_kph,road_access_factor,rurality_index,route_source,source
Abia,Aba North,235579,5.113088,7.368223,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Aba South,318624,5.079283,7.351654,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Arochukwu,127954,5.500138,7.816086,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Bende,203630,5.665453,7.618994,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Ikwuano,91151,5.400136,7.58371,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Isiala-Ngwa North,182504,5.389411,7.415714,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Isiala-Ngwa South,233177,5.290636,7.39751,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Isuikwuato,158333,5.792427,7.466375,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Obi Nwga,342564,5.155042,7.464262,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Ohafia,177214,5.655275,7.810637,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Osisioma Ngwa,451797,5.180758,7.329774,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Ugwunagbo,77250,5.016706,7.352412,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Ukwa East,58156,4.944943,7.425673,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Ukwa West,100647,4.942612,7.247947,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Umuahia North,276147,5.584503,7.490239,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Umuahia South,196713,5.487521,7.444813,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Abia,Umu-Nneochi,167779,5.961935,7.397199,,,,,38.0,1.08,1.02,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Demsa,189315,9.399038,12.009318,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Fufore,460889,9.19846,12.64258,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Ganye,277598,8.427012,12.016671,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Girei,233070,9.441298,12.48198,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Gombi,287713,10.189298,12.472525,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Guyuk,152455,9.840827,11.907126,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Hong,276670,10.307302,12.926255,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Jada,373532,8.672865,12.437511,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Lamurde,115309,9.562568,11.695038,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Madagali,162538,10.814616,13.521441,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Maiha,183932,9.850276,13.162442,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Mayo-Belwa,297551,8.998696,11.959367,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Michika,223979,10.579699,13.409867,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Mubi North,246527,10.353967,13.347886,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Mubi South,229213,10.179474,13.306846,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Numan,93642,9.445468,11.799091,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Shelleng,129451,9.895092,12.106009,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Song,344045,9.8227,12.621215,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Toungo,114219,7.970232,11.815375,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Yola North,235554,9.253283,12.442721,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Adamawa,Yola South,439517,9.255266,12.349312,,,,,34.0,1.2,1.18,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Abak,186491,5.019887,7.772279,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Eastern Obolo,21179,4.520057,7.700902,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Eket,181602,4.637094,7.948086,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Esit Eket,42412,4.639668,8.075572,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Essien Udim,205145,5.109122,7.64978,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Etim Ekpo,105395,4.967779,7.599736,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Etinan,91372,4.814184,7.844552,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ibeno,51580,4.562339,8.069598,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ibesikpo Asutan,135271,4.923257,7.955376,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ibiono Ibom,117978,5.206748,7.884779,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ika,44712,5.009965,7.53524,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ikono,138213,5.216166,7.782688,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ikot Abasi,104150,4.607313,7.629676,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ikot Ekpene,201893,5.194518,7.703978,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ini,106447,5.395997,7.750253,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Itu,95514,5.154299,7.988173,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Mbo,50716,4.645807,8.265936,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Mkpat Enin,117475,4.694607,7.764331,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Nsit Atai,60986,4.826379,8.03098,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Nsit Ibom,78538,4.893699,7.894197,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Nsit Ubium,89396,4.748288,7.959626,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Obot Akara,104291,5.247795,7.605659,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Okobo,47071,4.833117,8.143047,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Onna,67226,4.627992,7.85453,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Oron,73988,4.815109,8.239858,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Oruk Anam,175684,4.804067,7.659243,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Udung Uko,11643,4.752624,8.263851,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Ukanafun,88107,4.892901,7.603259,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Uruan,98004,5.009212,8.058608,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Urue Offong/Oruko,33090,4.714314,8.169619,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Akwa Ibom,Uyo,369664,5.008231,7.916782,,,,,36.0,1.08,1.0,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Aguata,540002,5.982912,7.08795,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Anambra East,84250,6.468227,6.876766,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Anambra West,40556,6.415877,6.770164,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Anaocha,305766,6.094362,7.017686,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Awka North,102331,6.337785,7.062931,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Awka South,379789,6.193885,7.082606,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Ayamelum,44770,6.592822,6.988776,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Dunukofia,83830,6.239973,6.964574,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Ekwusigo,281339,5.995999,6.845315,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Idemili North,517011,6.125356,6.881379,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Idemili South,325698,6.066644,6.887121,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Ihiala,472329,5.856801,6.854866,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Njikoka,210605,6.188985,6.991866,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Nnewi North,262071,6.007885,6.913945,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Nnewi South,352163,5.954503,6.964918,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Ogbaru,163689,5.909597,6.730655,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Onitsha North,199284,6.159565,6.795278,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Onitsha South,85433,6.137031,6.772358,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Orumba North,161386,6.115602,7.166866,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Orumba South,182399,5.998306,7.222913,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Anambra,Oyi,293029,6.215874,6.884962,,,,,39.0,1.04,0.98,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Alkaleri,531600,9.873148,10.480857,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Bauchi,1305305,10.23647,9.904759,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Bogoro,141952,9.630449,9.609824,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Dambam,207919,11.626988,10.780422,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Darazo,437165,11.138848,10.629897,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Dass,106543,9.996577,9.488512,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Gamawa,376807,12.037268,10.612458,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Ganjuwa,843153,10.743245,10.007726,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Giade,242708,11.40871,10.25094,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Itas/Gadau,302270,11.852621,10.034524,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Jama'are,130072,11.665485,9.920842,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Katagum,576190,11.660138,10.338719,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Kirfi,256315,10.409802,10.527019,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Misau,342789,11.381837,10.483604,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Ningi,676336,11.029236,9.231207,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Shira,391242,11.464254,10.018602,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Tafawa-Balewa,377921,9.784654,9.579312,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Toro,714890,10.410173,9.224993,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Warji,171939,11.142383,9.757623,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bauchi,Zaki,264477,12.242696,10.391933,,,,,33.0,1.18,1.14,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Brass,63555,4.446142,6.28897,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Ekeremor,96061,4.943987,5.701187,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Kolokuma/Opokuma,39145,5.086153,6.263422,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Nembe,39435,4.508958,6.293706,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Ogbia,107566,4.769546,6.329977,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Sagbama,72238,5.127036,6.216443,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Southern Ijaw,134003,4.664087,5.924057,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Bayelsa,Yenegoa,523949,5.032369,6.347634,,,,,28.0,1.35,1.22,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Ado,162296,6.80653,8.000183,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Agatu,124977,7.865635,7.897207,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Apa,214211,7.606187,7.896077,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Buruku,406675,7.363912,9.191635,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Gboko,957936,7.370115,8.883568,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Guma,410616,7.899999,8.757287,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Gwer East,398243,7.323142,8.396961,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Gwer West,221518,7.602853,8.204348,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Katsina-Ala,817325,7.234106,9.532449,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Konshisha,684325,7.048161,8.708503,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Kwande,860871,6.808312,9.431094,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Logo,521789,7.717735,9.265421,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Makurdi,969774,7.679119,8.534903,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Obi,130108,7.012903,8.305258,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Ogbadibo,180146,7.028745,7.666621,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Ohimini,148938,7.268607,7.954582,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Oju,226940,6.854302,8.383576,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Okpokwu,210235,7.035515,7.830935,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Oturkpo,312697,7.18159,8.11817,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Tarka,257853,7.602158,8.859712,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Ukum,905264,7.552648,9.677757,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Ushongo,437430,7.113566,8.999262,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Benue,Vandeikya,374219,6.808444,9.079069,,,,,34.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Abadam,119241,13.40392,13.318381,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Askira/Uba,316642,10.662606,12.942299,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Bama,257884,11.51819,14.00557,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Bayo,195582,10.425328,11.701772,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Biu,371173,10.810824,12.108426,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Chibok,127463,10.844838,12.855778,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Damboa,230907,11.110509,12.678689,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Dikwa,121929,11.924568,14.049301,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Gubio,174390,12.65861,12.76924,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Guzamala,102448,12.865612,13.198135,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Gwoza,238805,11.151766,13.531656,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Hawul,315942,10.471411,12.259441,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Jere,561846,11.94684,13.167054,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Kaga,127350,11.606925,12.517168,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Kala/Balge,74058,11.878941,14.462093,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Konduga,207236,11.615029,13.114381,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Kukawa,116778,13.091768,13.672389,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Kwaya Kusar,160284,10.471616,11.887612,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Mafa,106514,11.987707,13.551328,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Magumeri,218630,12.194115,12.64739,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Maiduguri,846657,11.836,13.127568,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Marte,92306,12.405299,13.840665,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Mobbar,219048,13.097245,12.703123,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Monguno,211211,12.644473,13.728064,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Ngala,168281,12.29284,14.158592,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Nganzai,105203,12.473508,13.146892,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Borno,Shani,238941,10.182428,11.941648,,,,,30.0,1.34,1.28,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Abi,61182,5.89687,8.030319,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Akamkpa,78106,5.398366,8.541964,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Akpabuyo,88480,4.946711,8.481125,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Bakassi,20462,4.827535,8.518567,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Bekwarra,104815,6.699719,8.9038,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Biase,69570,5.5418,8.066628,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Boki,134522,6.279173,9.007263,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Calabar Municipal,91327,5.019849,8.325783,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Calabar South,287997,4.919156,8.311252,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Etung,44585,5.844701,8.772576,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Ikom,166244,6.112844,8.627054,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Obanliku,99825,6.505349,9.313077,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Obubra,61530,5.914261,8.41402,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Obudu,111375,6.564995,9.067593,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Odukpani,131314,5.181369,8.154323,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Ogoja,167655,6.509192,8.709544,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Yakurr,109461,5.807981,8.176836,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Cross River,Yala,188168,6.665348,8.587818,,,,,31.0,1.28,1.16,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Aniocha North,91927,6.362813,6.481297,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Aniocha South,193913,6.134172,6.484429,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Bomadi,26483,5.204185,5.859525,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Burutu,56243,5.221786,5.603274,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ethiope East,147590,5.686249,5.984826,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ethiope West,139037,5.920155,5.753091,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ika North East,165113,6.228739,6.294942,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ika South,265635,6.184384,6.199518,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Isoko North,162829,5.526175,6.237547,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Isoko South,125841,5.384767,6.224887,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ndokwa East,105912,5.686987,6.511788,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ndokwa West,202956,5.801389,6.341288,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Okpe,104940,5.685847,5.788201,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Oshimili North,311140,6.31519,6.645233,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Oshimili South,316557,6.093784,6.677488,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Patani,22326,5.170414,6.091671,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Sapele,180737,5.831205,5.654471,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Udu,204727,5.474815,5.828832,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ughelli North,335934,5.511388,6.051843,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ughelli South,113764,5.342677,5.900968,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Ukwuani,104115,5.844505,6.249626,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Uvwie,259531,5.573099,5.781607,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Warri North,64172,5.850354,5.271443,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Warri South,257197,5.571836,5.617688,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Delta,Warri South-West,24126,5.511299,5.365214,,,,,34.0,1.16,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Ebonyi,Abakaliki,205429,6.262038,8.155102,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Ebonyi,Afikpo North,191498,5.910179,7.915506,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Ebonyi,Afikpo South,93430,5.811165,7.830429,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Ebonyi,Ebonyi,395524,6.54011,8.094486,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean population
